id,source_name,source_type,source_url,source_doi,source_version,cation,anion,solvent,Concentration (mol/kg),Ionic Conductivity (mS/cm),Viscosity (mPa·s),Cation's Diffusivity (m²/s),Anion's Diffusivity (m²/s),Solvent's Diffusivity (m²/s),Coordination Number (Cation ← Anion),Coordination Number (Cation ← Solvent),Density (g/cm³),cation_name,anion_name,anion_smiles,anion_pubchem_cid,solvent_name,solvent_smiles,solvent_pubchem_cid
837.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,AN,2.5,127.1093345,0.845930529,8.62e-10,8.26e-10,1.47e-09,1.1696621,5.639921233,0.99099326,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Acetonitrile,CC#N,6342.0
838.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,AN,3.0,102.7015839,1.682624858,8.57e-10,7.11e-10,1.25e-09,1.40547451,5.447981373,1.0291561,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Acetonitrile,CC#N,6342.0
839.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,AN,3.5,96.50636343,1.201677372,6.81e-10,6.46e-10,1.14e-09,1.574901554,5.271207254,1.064968,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Acetonitrile,CC#N,6342.0
840.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,AN,4.0,44.42532942,1.926885021,5.75e-10,4.88e-10,9.68e-10,1.775052019,5.085220497,1.1006522,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Acetonitrile,CC#N,6342.0
841.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,Ac2O,0.5,5.78917291,2.098872525,4.09e-10,3.63e-10,5.32e-10,0.398053097,12.07030088,1.1287094,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Acetic anhydride,CC(=O)OC(=O)C,7918.0
842.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,Ac2O,1.0,19.28926257,3.28864261,2.28e-10,2.86e-10,4.06e-10,0.627736239,11.69575803,1.1785596,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Acetic anhydride,CC(=O)OC(=O)C,7918.0
843.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,Ac2O,1.5,19.63392441,4.2065427,1.82e-10,2.52e-10,3.05e-10,0.835523734,11.30751503,1.2225703,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Acetic anhydride,CC(=O)OC(=O)C,7918.0
844.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,Ac2O,2.0,9.903518974,4.964901995,1.43e-10,1.76e-10,2.42e-10,1.087460688,10.98563882,1.2607334,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Acetic anhydride,CC(=O)OC(=O)C,7918.0
845.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,Ac2O,2.5,18.10699517,6.018436445,1.17e-10,1.49e-10,1.74e-10,1.401085366,10.32592683,1.2968833,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Acetic anhydride,CC(=O)OC(=O)C,7918.0
846.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,Ac2O,3.0,19.00420459,8.058765673,8.59e-11,9.78e-11,1.19e-10,1.684747378,9.836480769,1.3403647,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Acetic anhydride,CC(=O)OC(=O)C,7918.0
847.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,Ac2O,3.5,8.275195388,9.35929152,6.64e-11,6.89e-11,9.41e-11,2.043111455,9.107979102,1.3671862,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Acetic anhydride,CC(=O)OC(=O)C,7918.0
848.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,Ac2O,4.0,15.81458352,13.00765897,5.82e-11,5.59e-11,7.77e-11,2.38572106,8.393403766,1.3922306,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Acetic anhydride,CC(=O)OC(=O)C,7918.0
849.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,Ac,0.5,26.51580666,0.162418166,1.63e-09,1.62e-09,3.8e-09,0.592166667,5.569178571,0.79624695,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Acetone,CC(=O)C,180.0
850.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,Ac,1.0,39.08294743,0.546851818,1.61e-09,1.57e-09,3.13e-09,0.828042683,5.313378049,0.84609403,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Acetone,CC(=O)C,180.0
851.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,Ac,1.5,52.07209041,0.603654818,1.12e-09,1.52e-09,2.39e-09,1.041070833,5.104289583,0.89712797,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Acetone,CC(=O)C,180.0
852.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,Ac,2.0,50.27361045,0.810032198,9.23e-10,1.02e-09,1.89e-09,1.245028846,4.891634615,0.94602769,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Acetone,CC(=O)C,180.0
853.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,Ac,2.5,62.81288928,1.008810353,8.74e-10,9.35e-10,1.63e-09,1.516556579,4.624281579,0.98578775,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Acetone,CC(=O)C,180.0
854.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,Ac,3.0,55.76411876,1.023895784,7.05e-10,7.69e-10,1.39e-09,1.741440449,4.388425843,1.021862,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Acetone,CC(=O)C,180.0
855.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,Ac,3.5,58.55071032,1.544948272,5.93e-10,5.78e-10,1.1e-09,2.018590909,4.138950593,1.0608359,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Acetone,CC(=O)C,180.0
856.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,Ac,4.0,77.82150563,1.654072445,5.2e-10,5.01e-10,9.68e-10,2.263368142,3.92709823,1.0928219,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Acetone,CC(=O)C,180.0
857.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,BC,0.5,4.086272577,4.637230555,1.61e-10,1.98e-10,2.86e-10,0.921842857,16.67654286,1.1515942,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,"2,3-butylene carbonate",C[C@H]1[C@@H](OC(=O)O1)C,10080377.0
858.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,BC,1.0,5.974968911,6.2993762,9.37e-11,1.25e-10,1.89e-10,1.548945545,14.85707673,1.1996504,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,"2,3-butylene carbonate",C[C@H]1[C@@H](OC(=O)O1)C,10080377.0
859.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,BC,1.5,4.787806937,7.198547474,7.18e-11,7.58e-11,1.28e-10,2.031221088,13.21696939,1.2463667,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,"2,3-butylene carbonate",C[C@H]1[C@@H](OC(=O)O1)C,10080377.0
860.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,BC,2.0,2.911039864,9.769010196,4.93e-11,4.91e-11,9.28e-11,2.532861842,11.70672237,1.286622,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,"2,3-butylene carbonate",C[C@H]1[C@@H](OC(=O)O1)C,10080377.0
861.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,BC,2.5,3.242166263,11.5532287,3.47e-11,3.57e-11,6.72e-11,2.951380435,10.6779163,1.3227234,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,"2,3-butylene carbonate",C[C@H]1[C@@H](OC(=O)O1)C,10080377.0
862.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,BC,3.0,1.646202757,14.66929312,3e-11,3.45e-11,5.35e-11,3.204997201,9.817541978,1.3548639,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,"2,3-butylene carbonate",C[C@H]1[C@@H](OC(=O)O1)C,10080377.0
863.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,BC,3.5,1.922004062,15.63246612,2.86e-11,2.99e-11,5.18e-11,3.53696458,8.6622257,1.3809314,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,"2,3-butylene carbonate",C[C@H]1[C@@H](OC(=O)O1)C,10080377.0
864.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,BC,4.0,2.568094128,17.01796694,2.27e-11,2.44e-11,4.47e-11,3.779540801,7.914440653,1.4062983,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,"2,3-butylene carbonate",C[C@H]1[C@@H](OC(=O)O1)C,10080377.0
865.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DEC,0.5,0.017361873,1.325587879,1.38e-10,1.42e-10,8.48e-10,4.222210526,24.89792842,1.0081284,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Diethyl carbonate,CCOC(=O)OCC,7766.0
866.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DEC,1.0,0.00814239,1.65308279,4.9e-11,4.83e-11,7.1e-10,4.984817935,17.42346649,1.0577742,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Diethyl carbonate,CCOC(=O)OCC,7766.0
867.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DEC,1.5,0.211661777,2.235477341,2.65e-11,2.73e-11,5.87e-10,5.63929291,11.04160903,1.104606,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Diethyl carbonate,CCOC(=O)OCC,7766.0
868.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DEC,2.0,0.157765122,3.317087253,2.16e-11,2.09e-11,5.31e-10,5.930331897,8.829098758,1.1525962,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Diethyl carbonate,CCOC(=O)OCC,7766.0
869.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DEC,2.5,0.487678372,3.076398281,1.43e-11,1.47e-11,5.02e-10,6.044763033,8.078585297,1.1860559,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Diethyl carbonate,CCOC(=O)OCC,7766.0
870.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DEC,3.0,0.125631443,3.254595337,1.1e-11,1.11e-11,4.7e-10,6.290258621,6.431556303,1.2229686,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Diethyl carbonate,CCOC(=O)OCC,7766.0
871.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DEC,3.5,0.27269599,4.674744022,1.44e-11,1.57e-11,4.01e-10,5.419802679,6.515804239,1.2582493,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Diethyl carbonate,CCOC(=O)OCC,7766.0
872.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DEC,4.0,0.808596404,5.038884491,1.22e-11,1.34e-11,3.86e-10,5.494079454,5.854689674,1.2789459,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Diethyl carbonate,CCOC(=O)OCC,7766.0
873.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DMC,0.5,3.062097864,1.391520525,3.08e-10,3.21e-10,9.8e-10,2.314087963,11.28390278,1.1203466,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Dimethyl carbonate,COC(=O)OC,12021.0
874.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DMC,1.0,6.55999228,2.513122674,2.59e-10,3.23e-10,6.85e-10,2.124456938,11.27083493,1.1783562,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Dimethyl carbonate,COC(=O)OC,12021.0
875.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DMC,1.5,6.91403445,3.050604829,2.02e-10,2.21e-10,4.89e-10,2.195518152,10.80739604,1.2243217,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Dimethyl carbonate,COC(=O)OC,12021.0
876.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DMC,2.0,12.72197243,3.796985712,1.4e-10,1.8e-10,3.42e-10,2.391358056,10.05503325,1.2676913,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Dimethyl carbonate,COC(=O)OC,12021.0
877.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DMC,2.5,6.390831752,4.995583211,1.02e-10,1.37e-10,2.33e-10,2.557381857,9.331022152,1.3062724,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Dimethyl carbonate,COC(=O)OC,12021.0
878.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DMC,3.0,6.964176782,7.135193117,9.38e-11,1.11e-10,1.82e-10,2.741920145,8.64127677,1.3360001,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Dimethyl carbonate,COC(=O)OC,12021.0
879.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DMC,3.5,7.547949502,8.068034117,6.53e-11,8.95e-11,1.33e-10,2.946774038,7.814584135,1.3644275,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Dimethyl carbonate,COC(=O)OC,12021.0
880.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DMC,4.0,6.437015675,11.10838649,4.41e-11,5.93e-11,9.56e-11,3.044606214,7.238074422,1.399899,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Dimethyl carbonate,COC(=O)OC,12021.0
881.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DMI,0.5,1.885713747,6.647220806,5.88e-11,9.95e-11,1.64e-10,0.225108696,5.213190217,1.1213951,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,"1,3-dimethyl-2-imidazolidinone",CN1CCN(C1=O)C,6661.0
882.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DMI,1.0,2.755725684,11.64004325,3.93e-11,4.8e-11,7.63e-11,0.443797753,5.031550562,1.1783063,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,"1,3-dimethyl-2-imidazolidinone",CN1CCN(C1=O)C,6661.0
883.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DMI,1.5,1.335576848,13.61973715,2.17e-11,2.56e-11,4.13e-11,1.029519231,4.501559615,1.218654,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,"1,3-dimethyl-2-imidazolidinone",CN1CCN(C1=O)C,6661.0
884.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DMI,2.0,1.993921779,15.84569078,1.82e-11,1.92e-11,3.08e-11,1.494778932,4.168022255,1.2507618,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,"1,3-dimethyl-2-imidazolidinone",CN1CCN(C1=O)C,6661.0
885.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DMI,2.5,1.349314906,22.18057802,1.06e-11,1.09e-11,1.77e-11,2.00399878,3.789476829,1.2878713,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,"1,3-dimethyl-2-imidazolidinone",CN1CCN(C1=O)C,6661.0
886.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DMI,3.0,0.882408797,25.52104452,9.28e-12,9.29e-12,1.38e-11,2.416590814,3.419440501,1.3170726,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,"1,3-dimethyl-2-imidazolidinone",CN1CCN(C1=O)C,6661.0
887.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DMI,3.5,0.927014186,27.04297842,5.83e-12,6.47e-12,8.43e-12,2.856054228,3.08469761,1.3507934,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,"1,3-dimethyl-2-imidazolidinone",CN1CCN(C1=O)C,6661.0
888.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DMI,4.0,0.838818472,29.51197933,4.39e-12,4.63e-12,7.17e-12,3.287934926,2.709545305,1.3788362,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,"1,3-dimethyl-2-imidazolidinone",CN1CCN(C1=O)C,6661.0
889.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DMSO,0.5,15.69727435,1.467044051,4.04e-10,4.34e-10,9.19e-10,0.135642857,5.422883929,1.1189372,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Dimethyl sulfoxide,CS(=O)C,679.0
890.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DMSO,1.0,24.82786309,2.295127508,4.35e-10,4.84e-10,7.09e-10,0.292470046,5.305912442,1.1654854,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Dimethyl sulfoxide,CS(=O)C,679.0
891.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DMSO,1.5,20.21415713,2.822819311,3.15e-10,3.3e-10,5.1e-10,0.49233758,5.171539809,1.2140017,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Dimethyl sulfoxide,CS(=O)C,679.0
892.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DMSO,2.0,21.72469467,2.988695755,2.6e-10,2.62e-10,4.15e-10,0.754783951,4.960374074,1.2490947,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Dimethyl sulfoxide,CS(=O)C,679.0
893.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DMSO,2.5,23.55726944,4.929798037,2.11e-10,2.22e-10,3.07e-10,1.073395918,4.759860204,1.285088,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Dimethyl sulfoxide,CS(=O)C,679.0
894.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DMSO,3.0,23.663399,5.455245801,1.75e-10,1.48e-10,2.42e-10,1.43466696,4.473198594,1.321213,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Dimethyl sulfoxide,CS(=O)C,679.0
895.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DMSO,3.5,26.15751144,7.106595461,1.3e-10,1.19e-10,1.97e-10,1.784697981,4.190329193,1.3496474,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Dimethyl sulfoxide,CS(=O)C,679.0
896.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,DMSO,4.0,11.36998994,7.34917794,1.27e-10,1.13e-10,1.64e-10,2.109434174,3.951494398,1.3751931,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Dimethyl sulfoxide,CS(=O)C,679.0
897.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,EA,0.5,3.08899867,0.486032646,6.52e-10,5.82e-10,2.08e-09,2.332824176,8.486076923,0.91737733,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Ethyl acetate,CCOC(=O)C,8857.0
898.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,EA,1.0,4.214418704,0.972809871,4.88e-10,4.99e-10,1.44e-09,2.403861582,8.009870056,0.97746671,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Ethyl acetate,CCOC(=O)C,8857.0
899.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,EA,1.5,5.365794591,1.361477466,3.78e-10,3.8e-10,1.03e-09,2.583155039,7.510476744,1.0296558,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Ethyl acetate,CCOC(=O)C,8857.0
900.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,EA,2.0,9.268852765,2.156156757,3.36e-10,3.66e-10,8.52e-10,2.836404478,6.854038806,1.0703919,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Ethyl acetate,CCOC(=O)C,8857.0
901.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,EA,2.5,15.28046396,2.225064532,2.72e-10,2.61e-10,6.65e-10,3.04514742,6.344977887,1.1107486,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Ethyl acetate,CCOC(=O)C,8857.0
902.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,EA,3.0,13.65128126,3.34166812,2.12e-10,2.44e-10,5.43e-10,3.338891807,5.79837605,1.1471556,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Ethyl acetate,CCOC(=O)C,8857.0
903.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,EA,3.5,8.247805257,3.456350449,1.56e-10,1.53e-10,3.96e-10,3.587662662,5.326569316,1.1900565,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Ethyl acetate,CCOC(=O)C,8857.0
904.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,EA,4.0,4.781134605,3.831615619,1.29e-10,1.46e-10,3.69e-10,3.774491708,4.852024876,1.2172444,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Ethyl acetate,CCOC(=O)C,8857.0
905.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,EB,0.5,1.885299159,1.457207403,3.44e-10,3.25e-10,8.87e-10,2.032059524,8.154071429,0.90603165,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Ethyl butyrate,CCCC(=O)OCC,7762.0
906.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,K,FSI,EB,1.0,1.313478178,2.247666698,2.17e-10,2.43e-10,5.8e-10,2.047807927,7.91125,0.96011254,Potassium,Bis(fluorosulfonyl)imide,[N-](S(=O)(=O)F)S(=O)(=O)F,5257893.0,Ethyl butyrate,CCCC(=O)OCC,7762.0
