source_id,source_type,source_name,doi,salt,temperature_c,concentration,concentration_unit,solvent_a,ratio_a,solvent_b,ratio_b,solvent_c,ratio_c,solvent_ratio_basis,component_count,solubility_mole_fraction,fully_dissolved,conductivity,conductivity_unit,viscosity_mpas,phase_stable_24h,phase_stable_7d,relative_uncertainty,notes
CALiSol-23:13561,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,40.0,1.0,mol/l,Toluene,30.0,Sulfolane,70.0,,,v,2,,True,7.29,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13564,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,40.0,0.5,mol/l,Sulfolane,50.0,3-Glyme,50.0,,,v,2,,True,3.7,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13565,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,40.0,0.75,mol/l,Sulfolane,50.0,3-Glyme,50.0,,,v,2,,True,4.29,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13566,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,40.0,1.0,mol/l,Sulfolane,25.0,3-Glyme,75.0,,,v,2,,True,5.0,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13567,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,40.0,1.0,mol/l,Sulfolane,50.0,3-Glyme,50.0,,,v,2,,True,4.45,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13568,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,40.0,1.0,mol/l,Sulfolane,75.0,3-Glyme,25.0,,,v,2,,True,3.75,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13569,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,40.0,1.5,mol/l,Sulfolane,50.0,3-Glyme,50.0,,,v,2,,True,3.82,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13570,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,40.0,2.0,mol/l,Sulfolane,50.0,3-Glyme,50.0,,,v,2,,True,2.51,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12427,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,EC,50.0,2-MeTHF,50.0,,,v,2,,True,18.26,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12442,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,2-MeTHF,50.0,Freon 11,50.0,,,v,2,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12443,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,2-MeTHF,70.0,Freon 11,30.0,,,v,2,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12444,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,2-MeTHF,30.0,Methylene chloride,70.0,,,v,2,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12740,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,2-MeTHF,50.0,Methylene chloride,50.0,,,v,2,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12741,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,2-MeTHF,70.0,Methylene chloride,30.0,,,v,2,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12742,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,2-MeTHF,50.0,Sulfolane,50.0,,,v,2,,True,9.96,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12745,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,0.9,mol/l,2-Glyme,50.0,3-MeSulfolane,50.0,,,v,2,,True,6.91,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12746,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,0.9,mol/l,Toluene,50.0,3-MeSulfolane,50.0,,,v,2,,True,4.29,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12747,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,Toluene,40.0,3-MeSulfolane,60.0,,,v,2,,True,5.21,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12749,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,Sulfolane,40.0,Benzene,60.0,,,v,2,,True,7.89,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12751,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,DME,50.0,g-Butyrolactone,50.0,,,v,2,,True,26.84,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12752,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,Ethylmonoglyme,50.0,g-Butyrolactone,50.0,,,v,2,,True,19.36,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12757,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,Sulfolane,50.0,2-Glyme,50.0,,,v,2,,True,8.75,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12758,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,Sulfolane,40.0,2-Glyme,60.0,,,v,2,,True,7.93,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12760,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,EC,50.0,DME,50.0,,,v,2,,True,26.65,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12763,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,PC,50.0,DME,50.0,,,v,2,,True,23.92,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12764,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,4.0,mol/l,PC,50.0,DME,50.0,,,v,2,,True,12.37,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12765,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,DME,50.0,Sulfolane,50.0,,,v,2,,True,14.81,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12766,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,DME,60.0,Sulfolane,40.0,,,v,2,,True,13.02,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13089,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,EC,50.0,Ethylmonoglyme,50.0,,,v,2,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13096,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,0.5,mol/l,EC,15.0,PC,85.0,,,v,2,,True,10.38,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13097,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,0.5,mol/l,EC,50.0,PC,50.0,,,v,2,,True,11.28,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13098,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,EC,15.0,PC,85.0,,,v,2,,True,12.73,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13099,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,EC,50.0,PC,50.0,,,v,2,,True,13.86,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13100,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,EC,70.0,PC,30.0,,,v,2,,True,14.43,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13101,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.5,mol/l,EC,15.0,PC,85.0,,,v,2,,True,11.05,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13102,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.5,mol/l,EC,50.0,PC,50.0,,,v,2,,True,12.2,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13103,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,2.0,mol/l,EC,15.0,PC,85.0,,,v,2,,True,7.78,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13104,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,2.0,mol/l,EC,50.0,PC,50.0,,,v,2,,True,8.91,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13105,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,3.0,mol/l,EC,50.0,PC,50.0,,,v,2,,True,6.5,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13108,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,EC,50.0,Sulfolane,50.0,,,v,2,,True,10.22,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13113,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,EC,50.0,3-Glyme,50.0,,,v,2,,True,14.9,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13116,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,Sulfolane,50.0,Ethyldiglyme,50.0,,,v,2,,True,7.25,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13117,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,PC,50.0,Ethylmonoglyme,50.0,,,v,2,,True,17.86,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13118,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,Sulfolane,50.0,Ethylmonoglyme,50.0,,,v,2,,True,10.11,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13119,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,Freon 11,30.0,THF,70.0,,,v,2,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13359,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,PC,70.0,Methylene chloride,30.0,,,v,2,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13360,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,PC,50.0,Methylene chloride,50.0,,,v,2,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13361,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,PC,30.0,Methylene chloride,70.0,,,v,2,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13362,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,Methylene chloride,25.0,Sulfolane,75.0,,,v,2,,True,9.22,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13363,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,Methylene chloride,50.0,Sulfolane,50.0,,,v,2,,True,10.66,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13366,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,Methylene chloride,30.0,THF,70.0,,,v,2,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13367,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,Methylene chloride,50.0,THF,50.0,,,v,2,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13368,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,Methylene chloride,70.0,THF,30.0,,,v,2,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13369,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,Sulfolane,50.0,3-MeSulfolane,50.0,,,v,2,,True,4.81,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13372,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,PC,50.0,Sulfolane,50.0,,,v,2,,True,8.96,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13374,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,PC,70.0,Toluene,30.0,,,v,2,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13375,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,3-Glyme,50.0,Propylsulfone,50.0,,,v,2,,True,7.12,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13576,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,0.5,mol/l,Sulfolane,50.0,4-Glyme,50.0,,,v,2,,True,4.67,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13577,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,0.75,mol/l,Sulfolane,50.0,4-Glyme,50.0,,,v,2,,True,5.5,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13578,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,Sulfolane,25.0,4-Glyme,75.0,,,v,2,,True,5.93,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13579,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,Sulfolane,50.0,4-Glyme,50.0,,,v,2,,True,5.81,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13580,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,Toluene,30.0,Sulfolane,70.0,,,v,2,,True,9.7,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13583,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,0.5,mol/l,Sulfolane,50.0,3-Glyme,50.0,,,v,2,,True,5.78,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13584,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,0.75,mol/l,Sulfolane,50.0,3-Glyme,50.0,,,v,2,,True,6.64,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13585,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,Sulfolane,25.0,3-Glyme,75.0,,,v,2,,True,7.66,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13586,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,Sulfolane,50.0,3-Glyme,50.0,,,v,2,,True,6.97,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13587,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.0,mol/l,Sulfolane,75.0,3-Glyme,25.0,,,v,2,,True,6.0,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13588,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,1.5,mol/l,Sulfolane,50.0,3-Glyme,50.0,,,v,2,,True,6.55,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:13589,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,60.0,2.0,mol/l,Sulfolane,50.0,3-Glyme,50.0,,,v,2,,True,4.86,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12452,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,1.0,mol/l,EC,50.0,2-MeTHF,50.0,,,v,2,,True,22.5,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12467,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,1.0,mol/l,2-MeTHF,50.0,Freon 11,50.0,,,v,2,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12468,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,1.0,mol/l,2-MeTHF,70.0,Freon 11,30.0,,,v,2,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12469,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,1.0,mol/l,2-MeTHF,30.0,Methylene chloride,70.0,,,v,2,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12770,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,1.0,mol/l,2-MeTHF,50.0,Methylene chloride,50.0,,,v,2,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12771,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,1.0,mol/l,2-MeTHF,70.0,Methylene chloride,30.0,,,v,2,,True,,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12772,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,1.0,mol/l,2-MeTHF,50.0,Sulfolane,50.0,,,v,2,,True,11.66,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12775,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,0.9,mol/l,2-Glyme,50.0,3-MeSulfolane,50.0,,,v,2,,True,9.68,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12776,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,0.9,mol/l,Toluene,50.0,3-MeSulfolane,50.0,,,v,2,,True,5.55,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12777,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,1.0,mol/l,Toluene,40.0,3-MeSulfolane,60.0,,,v,2,,True,6.91,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12779,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,1.0,mol/l,Sulfolane,40.0,Benzene,60.0,,,v,2,,True,10.23,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12781,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,1.0,mol/l,DME,50.0,g-Butyrolactone,50.0,,,v,2,,True,32.3,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12782,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,1.0,mol/l,Ethylmonoglyme,50.0,g-Butyrolactone,50.0,,,v,2,,True,23.58,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12787,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,1.0,mol/l,Sulfolane,50.0,2-Glyme,50.0,,,v,2,,True,12.24,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12788,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,1.0,mol/l,Sulfolane,40.0,2-Glyme,60.0,,,v,2,,True,12.93,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12790,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,1.0,mol/l,EC,50.0,DME,50.0,,,v,2,,True,32.57,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:12793,conductivity,CALiSol-23,10.1016/0378-7753(91)80004-H,LiAsF6,80.0,1.0,mol/l,PC,50.0,DME,50.0,,,v,2,,True,28.18,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
